id,period,amount,game,status,time
12654,2022070112271,6,wingo3,1,1665448020216
12655,2022070116819,7,wingo,1,1665448080286
12656,2022070116820,4,wingo,1,1665448140364
12657,2022070111362,9,wingo5,1,1665448200452
12658,2022070112272,4,wingo3,1,1665448200445
12659,2022070110682,3,wingo10,1,1665448200463
12660,2022070116821,4,wingo,1,1665448200464
12661,2022070116822,6,wingo,1,1665448260513
12662,2022070116823,6,wingo,1,1665448320584
12663,2022070116824,3,wingo,1,1665448380666
12664,2022070112273,6,wingo3,1,1665448380672
12665,2022070116825,1,wingo,1,1665448440742
12666,2022070111363,3,wingo5,1,1665448500816
12667,2022070116826,8,wingo,1,1665448500822
12668,2022070116827,6,wingo,1,1665448560897
12669,2022070112274,9,wingo3,1,1665448560889
12670,2022070116828,3,wingo,1,1665448620976
12671,2022070116829,9,wingo,1,1665448680048
12672,2022070112275,1,wingo3,1,1665448740125
12673,2022070116830,2,wingo,1,1665448740131
12674,2022070110683,8,wingo10,1,1665448800212
12675,2022070111364,3,wingo5,1,1665448800217
12676,2022070116831,9,wingo,1,1665448800216
12677,2022070116832,6,wingo,1,1665448860288
12678,2022070112276,2,wingo3,1,1665448920368
12679,2022070116833,1,wingo,1,1665448920365
12680,2022070116834,0,wingo,1,1665448980437
12681,2022070116835,7,wingo,1,1665449040514
12682,2022070111365,5,wingo5,1,1665449100596
12683,2022070112277,3,wingo3,1,1665449100605
12684,2022070116836,0,wingo,1,1665449100604
12685,2022070116837,4,wingo,1,1665449160667
12686,2022070116838,0,wingo,1,1665449220745
12687,2022070116839,8,wingo,1,1665449280829
12688,2022070112278,0,wingo3,1,1665449280835
12689,2022070116840,8,wingo,1,1665449340903
12690,2022070110684,9,wingo10,1,1665449400980
12691,2022070116841,9,wingo,1,1665449400987
12692,2022070111366,1,wingo5,1,1665449400989
12693,2022070112279,4,wingo3,1,1665449460061
12694,2022070116842,9,wingo,1,1665449460056
12695,2022070116843,9,wingo,1,1665449520125
12696,2022070116844,5,wingo,1,1665449580210
12697,2022070112280,4,wingo3,1,1665449640300
12698,2022070116845,9,wingo,1,1665449640293
12699,2022070116846,5,wingo,1,1665449700386
12700,2022070111367,9,wingo5,1,1665449700391
12701,2022070116847,1,wingo,1,1665449760456
12702,2022070112281,0,wingo3,1,1665449820544
12703,2022070116848,7,wingo,1,1665449820536
12704,2022070116849,2,wingo,1,1665449880615
12705,2022070116850,9,wingo,1,1665449940693
12706,2022070112282,6,wingo3,1,1665450000779
12707,2022070111368,9,wingo5,1,1665450000780
12708,2022070110685,8,wingo10,1,1665450000780
12709,2022070116851,2,wingo,1,1665450000783
12710,2022070116852,9,wingo,1,1665450060853
12711,2022070116853,5,wingo,1,1665450120929
12712,2022070116854,2,wingo,1,1665450180008
12713,2022070112283,4,wingo3,1,1665450180009
12714,2022070116855,9,wingo,1,1665450240084
12715,2022070116856,0,wingo,1,1665450300162
12716,2022070111369,7,wingo5,1,1665450300168
12717,2022070116857,8,wingo,1,1665450360239
12718,2022070112284,7,wingo3,1,1665450360240
12719,2022070116858,5,wingo,1,1665450420308
12720,2022070116859,7,wingo,1,1665450480386
12721,2022070116860,2,wingo,1,1665450540462
12722,2022070112285,7,wingo3,1,1665450540468
12723,2022070110686,4,wingo10,1,1665450600545
12724,2022070116861,6,wingo,1,1665450600547
12725,2022070111370,2,wingo5,1,1665450600547
12726,2022070116862,7,wingo,1,1665450660618
12727,2022070116863,8,wingo,1,1665450720694
12728,2022070112286,2,wingo3,1,1665450720700
12729,2022070116864,8,wingo,1,1665450780770
12730,2022070116865,6,wingo,1,1665450840854
12731,2022070111371,9,wingo5,1,1665450900931
12732,2022070116866,4,wingo,1,1665450900939
12733,2022070112287,1,wingo3,1,1665450900939
12734,2022070116867,8,wingo,1,1665450960005
12735,2022070116868,4,wingo,1,1665451020082
12736,2022070116869,5,wingo,1,1665451080162
12737,2022070112288,5,wingo3,1,1665451080168
12738,2022070116870,1,wingo,1,1665451140238
12739,2022070116871,2,wingo,1,1665451200313
12740,2022070111372,2,wingo5,1,1665451200314
12741,2022070110687,3,wingo10,1,1665451200315
12742,2022070112289,1,wingo3,1,1665451260393
12743,2022070116872,0,wingo,1,1665451260387
12744,2022070116873,7,wingo,1,1665451320460
12745,2022070116874,2,wingo,1,1665451380537
12746,2022070116875,9,wingo,1,1665451440622
12747,2022070112290,3,wingo3,1,1665451440624
12748,2022070116876,1,wingo,1,1665451500701
12749,2022070111373,0,wingo5,1,1665451500707
12750,2022070116877,0,wingo,1,1665451560777
12751,2022070112291,3,wingo3,1,1665451620849
12752,2022070116878,4,wingo,1,1665451620849
12753,2022070116879,5,wingo,1,1665451680924
12754,2022070116880,1,wingo,1,1665451740001
12755,2022070112292,3,wingo3,1,1665451800083
12756,2022070111374,6,wingo5,1,1665451800089
12757,2022070110688,0,wingo10,1,1665451800090
12758,2022070116881,8,wingo,1,1665451800090
12759,2022070116882,3,wingo,1,1665451860156
12760,2022070116883,8,wingo,1,1665451920226
12761,2022070116884,3,wingo,1,1665451980308
12762,2022070112293,9,wingo3,1,1665451980314
12763,2022070116885,6,wingo,1,1665452040382
12764,2022070116886,2,wingo,1,1665452100457
12765,2022070111375,7,wingo5,1,1665452100463
12766,2022070112294,1,wingo3,1,1665452160538
12767,2022070116887,0,wingo,1,1665452160532
12768,2022070116888,0,wingo,1,1665452220618
12769,2022070116889,4,wingo,1,1665452280696
12770,2022070116890,8,wingo,1,1665452340786
12771,2022070112295,1,wingo3,1,1665452340786
12772,2022070110689,3,wingo10,1,1665452400861
12773,2022070116891,9,wingo,1,1665452400867
12774,2022070111376,3,wingo5,1,1665452400869
12775,2022070116892,6,wingo,1,1665452460936
12776,2022070116893,7,wingo,1,1665452520017
12777,2022070112296,7,wingo3,1,1665452520024
12778,2022070116894,2,wingo,1,1665452580101
12779,2022070116895,4,wingo,1,1665452640176
12780,2022070111377,0,wingo5,1,1665452700253
12781,2022070112297,3,wingo3,1,1665452700260
12782,2022070116896,7,wingo,1,1665452700260
12783,2022070116897,3,wingo,1,1665452760330
12784,2022070116898,1,wingo,1,1665452820401
12785,2022070112298,8,wingo3,1,1665452880480
12786,2022070116899,5,wingo,1,1665452880479
12787,2022070116900,7,wingo,1,1665452940559
12788,2022070116901,3,wingo,1,1665453000635
12789,2022070111378,0,wingo5,1,1665453000637
12790,2022070110690,6,wingo10,1,1665453000636
12791,2022070116902,7,wingo,1,1665453060706
12792,2022070112299,4,wingo3,1,1665453060707
12793,2022070116903,5,wingo,1,1665453120781
12794,2022070116904,9,wingo,1,1665453180853
12795,2022070116905,9,wingo,1,1665453240926
12796,2022070112300,3,wingo3,1,1665453240932
12797,2022070116906,3,wingo,1,1665453300998
12798,2022070111379,5,wingo5,1,1665453301004
12799,2022070116907,7,wingo,1,1665453360073
12800,2022070116908,9,wingo,1,1665453420151
12801,2022070112301,5,wingo3,1,1665453420158
12802,2022070116909,4,wingo,1,1665453480225
12803,2022070116910,1,wingo,1,1665453540303
12804,2022070116911,0,wingo,1,1665453600382
12805,2022070110691,3,wingo10,1,1665453600383
12806,2022070111380,0,wingo5,1,1665453600384
12807,2022070112302,1,wingo3,1,1665453600383
12808,2022070116912,4,wingo,1,1665453660456
12809,2022070116913,0,wingo,1,1665453720534
12810,2022070116914,7,wingo,1,1665453780608
12811,2022070112303,6,wingo3,1,1665453780615
12812,2022070116915,9,wingo,1,1665453840685
12813,2022070116916,7,wingo,1,1665453900770
12814,2022070111381,8,wingo5,1,1665453900778
12815,2022070116917,7,wingo,1,1665453960844
12816,2022070112304,4,wingo3,1,1665453960848
12817,2022070116918,3,wingo,1,1665454020921
12818,2022070116919,7,wingo,1,1665454081000
12819,2022070116920,8,wingo,1,1665454140075
12820,2022070112305,5,wingo3,1,1665454140084
12821,2022070110692,7,wingo10,1,1665454200151
12822,2022070111382,9,wingo5,1,1665454200157
12823,2022070116921,4,wingo,1,1665454200156
12824,2022070116922,8,wingo,1,1665454260228
12825,2022070116923,8,wingo,1,1665454320319
12826,2022070112306,8,wingo3,1,1665454320325
12827,2022070116924,4,wingo,1,1665454380392
12828,2022070116925,2,wingo,1,1665454440467
12829,2022070111383,7,wingo5,1,1665454500550
12830,2022070116926,8,wingo,1,1665454500556
12831,2022070112307,1,wingo3,1,1665454500558
12832,2022070116927,2,wingo,1,1665454560621
12833,2022070116928,4,wingo,1,1665454620707
12834,2022070116929,5,wingo,1,1665454680775
12835,2022070112308,4,wingo3,1,1665454680783
12836,2022070116930,4,wingo,1,1665454740851
12837,2022070116931,3,wingo,1,1665454800934
12838,2022070111384,7,wingo5,1,1665454800933
12839,2022070110693,4,wingo10,1,1665454800934
12840,2022070116932,0,wingo,1,1665454860006
12841,2022070112309,8,wingo3,1,1665454860011
12842,2022070116933,7,wingo,1,1665454920080
12843,2022070116934,9,wingo,1,1665454980154
12844,2022070112310,0,wingo3,1,1665455040232
12845,2022070116935,6,wingo,1,1665455040243
12846,2022070116936,6,wingo,1,1665455100311
12847,2022070111385,8,wingo5,1,1665455100317
12848,2022070116937,2,wingo,1,1665455160386
12849,2022070116938,0,wingo,1,1665455220466
12850,2022070112311,2,wingo3,1,1665455220474
12851,2022070116939,4,wingo,1,1665455280550
12852,2022070116940,9,wingo,1,1665455340633
12853,2022070112312,6,wingo3,1,1665455400714
12854,2022070111386,9,wingo5,1,1665455400721
12855,2022070110694,3,wingo10,1,1665455400728
12856,2022070116941,9,wingo,1,1665455400729
12857,2022070116942,1,wingo,1,1665455460788
12858,2022070116943,4,wingo,1,1665455520874
12859,2022070116944,1,wingo,1,1665455580955
12860,2022070112313,1,wingo3,1,1665455580962
12861,2022070116945,6,wingo,1,1665455640027
12862,2022070116946,4,wingo,1,1665455700111
12863,2022070111387,1,wingo5,1,1665455700117
12864,2022070116947,0,wingo,1,1665455760189
12865,2022070112314,6,wingo3,1,1665455760198
12866,2022070116948,9,wingo,1,1665455820265
12867,2022070116949,4,wingo,1,1665455880343
12868,2022070112315,6,wingo3,1,1665455940433
12869,2022070116950,6,wingo,1,1665455940426
12870,2022070110695,3,wingo10,1,1665456000508
12871,2022070116951,3,wingo,1,1665456000514
12872,2022070111388,6,wingo5,1,1665456000515
12873,2022070116952,9,wingo,1,1665456060579
12874,2022070116953,2,wingo,1,1665456120657
12875,2022070112316,0,wingo3,1,1665456120658
12876,2022070116954,6,wingo,1,1665456180736
12877,2022070116955,0,wingo,1,1665456240814
12878,2022070116956,9,wingo,1,1665456300898
12879,2022070112317,2,wingo3,1,1665456300902
12880,2022070111389,9,wingo5,1,1665456300900
12881,2022070116957,2,wingo,1,1665456360968
12882,2022070116958,4,wingo,1,1665456420047
12883,2022070116959,8,wingo,1,1665456480125
12884,2022070112318,5,wingo3,1,1665456480131
12885,2022070116960,5,wingo,1,1665456540201
12886,2022070111390,7,wingo5,1,1665456600287
12887,2022070110696,5,wingo10,1,1665456600289
12888,2022070116961,2,wingo,1,1665456600290
12889,2022070116962,8,wingo,1,1665456660365
12890,2022070112319,3,wingo3,1,1665456660371
12891,2022070116963,2,wingo,1,1665456720445
12892,2022070116964,6,wingo,1,1665456780520
12893,2022070116965,6,wingo,1,1665456840599
12894,2022070112320,8,wingo3,1,1665456840607
12895,2022070116966,5,wingo,1,1665456900673
12896,2022070111391,5,wingo5,1,1665456900679
12897,2022070116967,9,wingo,1,1665456960750
12898,2022070116968,3,wingo,1,1665457020826
12899,2022070112321,3,wingo3,1,1665457020833
12900,2022070116969,1,wingo,1,1665457080899
12901,2022070116970,5,wingo,1,1665457140978
12902,2022070116971,2,wingo,1,1665457200070
12903,2022070112322,7,wingo3,1,1665457200063
12904,2022070110697,6,wingo10,1,1665457200069
12905,2022070111392,8,wingo5,1,1665457200069
12906,2022070116972,6,wingo,1,1665457260127
12907,2022070116973,2,wingo,1,1665457320195
12908,2022070116974,5,wingo,1,1665457380286
12909,2022070112323,9,wingo3,1,1665457380293
12910,2022070116975,4,wingo,1,1665457440358
12911,2022070116976,4,wingo,1,1665457500431
12912,2022070111393,9,wingo5,1,1665457500437
12913,2022070116977,7,wingo,1,1665457560512
12914,2022070112324,2,wingo3,1,1665457560519
12915,2022070116978,8,wingo,1,1665457620584
12916,2022070116979,3,wingo,1,1665457680661
12917,2022070116980,8,wingo,1,1665457740747
12918,2022070112325,2,wingo3,1,1665457740758
12919,2022070111394,5,wingo5,1,1665457800826
12920,2022070110698,4,wingo10,1,1665457800830
12921,2022070116981,0,wingo,1,1665457800827
12922,2022070116982,7,wingo,1,1665457860898
12923,2022070116983,0,wingo,1,1665457920975
12924,2022070112326,5,wingo3,1,1665457920983
12925,2022070116984,5,wingo,1,1665457980048
12926,2022070116985,9,wingo,1,1665458040121
12927,2022070116986,2,wingo,1,1665458100201
12928,2022070112327,5,wingo3,1,1665458100208
12929,2022070111395,7,wingo5,1,1665458100209
12930,2022070116987,4,wingo,1,1665458160279
12931,2022070116988,4,wingo,1,1665458220358
12932,2022070116989,2,wingo,1,1665458280433
12933,2022070112328,3,wingo3,1,1665458280439
12934,2022070116990,3,wingo,1,1665458340515
12935,2022070110699,6,wingo10,1,1665458400593
12936,2022070111396,2,wingo5,1,1665458400593
12937,2022070116991,7,wingo,1,1665458400594
12938,2022070116992,6,wingo,1,1665458460664
12939,2022070112329,9,wingo3,1,1665458460668
12940,2022070116993,8,wingo,1,1665458520735
12941,2022070116994,7,wingo,1,1665458580816
12942,2022070116995,8,wingo,1,1665458640898
12943,2022070112330,2,wingo3,1,1665458640904
12944,2022070116996,9,wingo,1,1665458700972
12945,2022070111397,0,wingo5,1,1665458700980
12946,2022070116997,6,wingo,1,1665458760049
12947,2022070116998,2,wingo,1,1665458820127
12948,2022070112331,1,wingo3,1,1665458820133
12949,2022070116999,3,wingo,1,1665458880207
12950,2022070117000,1,wingo,1,1665458940288
12951,2022070112332,6,wingo3,1,1665459000368
12952,2022070117001,2,wingo,1,1665459000368
12953,2022070111398,4,wingo5,1,1665459000370
12954,2022070110700,6,wingo10,1,1665459000369
12955,2022070117002,4,wingo,1,1665459060445
12956,2022070117003,0,wingo,1,1665459120524
12957,2022070117004,6,wingo,1,1665459180602
12958,2022070112333,6,wingo3,1,1665459180610
12959,2022070117005,8,wingo,1,1665459240677
12960,2022070111399,8,wingo5,1,1665459300763
12961,2022070117006,3,wingo,1,1665459300757
12962,2022070117007,2,wingo,1,1665459360839
12963,2022070112334,1,wingo3,1,1665459360844
12964,2022070117008,9,wingo,1,1665459420920
12965,2022070117009,4,wingo,1,1665459480997
12966,2022070117010,3,wingo,1,1665459540072
12967,2022070112335,4,wingo3,1,1665459540080
12968,2022070110701,8,wingo10,1,1665459600150
12969,2022070111400,1,wingo5,1,1665459600157
12970,2022070117011,0,wingo,1,1665459600156
12971,2022070117012,7,wingo,1,1665459660228
12972,2022070117013,3,wingo,1,1665459720299
12973,2022070112336,0,wingo3,1,1665459720305
12974,2022070117014,5,wingo,1,1665459780370
12975,2022070117015,2,wingo,1,1665459840446
12976,2022070111401,4,wingo5,1,1665459900524
12977,2022070112337,3,wingo3,1,1665459900534
12978,2022070117016,9,wingo,1,1665459900533
12979,2022070117017,4,wingo,1,1665459960598
12980,2022070117018,1,wingo,1,1665460020683
12981,2022070117019,3,wingo,1,1665460080755
12982,2022070112338,7,wingo3,1,1665460080761
12983,2022070117020,8,wingo,1,1665460140832
12984,2022070110702,5,wingo10,1,1665460200909
12985,2022070111402,9,wingo5,1,1665460200920
12986,2022070117021,4,wingo,1,1665460200915
12987,2022070112339,5,wingo3,1,1665460260987
12988,2022070117022,7,wingo,1,1665460260987
12989,2022070117023,0,wingo,1,1665460320066
12990,2022070117024,2,wingo,1,1665460380145
12991,2022070117025,4,wingo,1,1665460440219
12992,2022070112340,8,wingo3,1,1665460440219
12993,2022070117026,6,wingo,1,1665460500294
12994,2022070111403,9,wingo5,1,1665460500300
12995,2022070117027,2,wingo,1,1665460560381
12996,2022070117028,6,wingo,1,1665460620463
12997,2022070112341,1,wingo3,1,1665460620470
12998,2022070117029,7,wingo,1,1665460680548
12999,2022070117030,3,wingo,1,1665460740623
13000,2022070112342,9,wingo3,1,1665460800704
13001,2022070111404,8,wingo5,1,1665460800712
13002,2022070117031,9,wingo,1,1665460800713
13003,2022070110703,3,wingo10,1,1665460800713
13004,2022070117032,5,wingo,1,1665460860778
13005,2022070117033,1,wingo,1,1665460920855
13006,2022070112343,6,wingo3,1,1665460980942
13007,2022070117034,9,wingo,1,1665460980936
13008,2022070117035,6,wingo,1,1665461040013
13009,2022070117036,8,wingo,1,1665461100092
13010,2022070111405,9,wingo5,1,1665461100098
13011,2022070117037,9,wingo,1,1665461160172
13012,2022070112344,6,wingo3,1,1665461160178
13013,2022070117038,5,wingo,1,1665461220247
13014,2022070117039,0,wingo,1,1665461280319
13015,2022070117040,9,wingo,1,1665461340390
13016,2022070112345,7,wingo3,1,1665461340398
13017,2022070110704,7,wingo10,1,1665461400465
13018,2022070117041,8,wingo,1,1665461400471
13019,2022070111406,9,wingo5,1,1665461400472
13020,2022070117042,6,wingo,1,1665461460537
13021,2022070117043,2,wingo,1,1665461520608
13022,2022070112346,2,wingo3,1,1665461520616
13023,2022070117044,9,wingo,1,1665461580679
13024,2022070117045,5,wingo,1,1665461640756
13025,2022070112347,5,wingo3,1,1665461700857
13026,2022070117046,8,wingo,1,1665461700857
13027,2022070111407,6,wingo5,1,1665461700842
13028,2022070117047,7,wingo,1,1665461760916
13029,2022070117048,4,wingo,1,1665461820994
13030,2022070117049,6,wingo,1,1665461880069
13031,2022070112348,6,wingo3,1,1665461880074
13032,2022070117050,0,wingo,1,1665461940147
13033,2022070117051,0,wingo,1,1665462000227
13034,2022070111408,4,wingo5,1,1665462000227
13035,2022070110705,7,wingo10,1,1665462000228
13036,2022070117052,8,wingo,1,1665462060305
13037,2022070112349,3,wingo3,1,1665462060314
13038,2022070117053,6,wingo,1,1665462120381
13039,2022070117054,8,wingo,1,1665462180456
13040,2022070117055,3,wingo,1,1665462240531
13041,2022070112350,5,wingo3,1,1665462240538
13042,2022070117056,5,wingo,1,1665462300611
13043,2022070111409,2,wingo5,1,1665462300618
13044,2022070117057,6,wingo,1,1665462360685
13045,2022070117058,5,wingo,1,1665462420765
13046,2022070112351,2,wingo3,1,1665462420771
13047,2022070117059,0,wingo,1,1665462480845
13048,2022070117060,3,wingo,1,1665462540922
13049,2022070117061,4,wingo,1,1665462660078
13050,2022070117062,1,wingo,1,1665462720158
13051,2022070117063,5,wingo,1,1665462780237
13052,2022070112352,5,wingo3,1,1665462780240
13053,2022070117064,7,wingo,1,1665462840308
13054,2022070117065,4,wingo,1,1665462900394
13055,2022070111410,7,wingo5,1,1665462900402
13056,2022070117066,9,wingo,1,1665462960465
13057,2022070112353,2,wingo3,1,1665462960467
13058,2022070117067,9,wingo,1,1665463020544
13059,2022070117068,2,wingo,1,1665463080622
13060,2022070117069,6,wingo,1,1665463140700
13061,2022070112354,3,wingo3,1,1665463140700
13062,2022070110706,7,wingo10,1,1665463200781
13063,2022070117070,2,wingo,1,1665463200787
13064,2022070111411,2,wingo5,1,1665463200788
13065,2022070117071,9,wingo,1,1665463260853
13066,2022070112355,4,wingo3,1,1665463320922
13067,2022070117072,4,wingo,1,1665463320930
13068,2022070117073,6,wingo,1,1665463380998
